property_id,property_name,property_types,listed_date,updated_date,bedrooms,bathrooms,land_area,floor_area,floor_level,completion_year,facing,price,address,commune,district,city,amenities
241016,"4 Bed, 5 Bath Villa for Sale in Nirouth",Villa,5/3/2024,25/06/2024,4,5,600,N/A,3,2018,S,"$760,000 ","Nirouth, Chbar Ampov, Phnom Penh",Nirouth,Chbar Ampov,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
241014,"4 Bed, 5 Bath Twin Villa for Sale in Veal Sbov",Twin Villa,5/3/2024,25/06/2024,4,5,187,N/A,3,2018,N,"$330,000 ","Veal Sbov, Chbar Ampov, Phnom Penh",Veal Sbov,Chbar Ampov,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
241003,"5 Bed, 6 Bath Villa for Sale & Rent in Borey Peng Huoth: The Star Platinum Eco Veranda",Villa,5/3/2024,10/12/2024,5,6,728,475,N/A,2018,N,"$6,000 ","Veal Sbov, Chbar Ampov, Phnom Penh",Veal Sbov,Chbar Ampov,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
241000,"4 Bed, 5 Bath Link House for Sale in Borey Peng Huoth: The Star Platinum Eco Delta",Unit,5/3/2024,28/06/2024,4,5,100,180,N/A,2018,N/E,"$180,000 ","Veal Sbov, Chbar Ampov, Phnom Penh",Veal Sbov,Chbar Ampov,Phnom Penh,"Car Parking, Garden, Non-Flooding, Playground"
240995,"4 Bed, 5 Bath Twin Villa for Sale in Preaek Kampues",Twin Villa,4/3/2024,25/06/2024,4,5,157,N/A,3,2018,N/A,"$245,000 ","Preaek Kampues, Dangkao, Phnom Penh",Preaek Kampues,Dangkao,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
240987,"1 Bed, 1 Bath Condo for Sale in Chroy Changvar",Condo,4/3/2024,20/03/2024,1,1,N/A,58,8,2018,N/A,"$68,000 ","Chroy Changvar, Chroy Changvar, Phnom Penh",Chroy Changvar,Chroy Changvar,Phnom Penh,"Car Parking, Commercial area, Gym/Fitness Center, Lift / Elevator, Non-Flooding, Sauna, Swimming Pool"
240986,"2 Bed, 2 Bath Condo for Sale in Chak Angrae Leu",Condo,4/3/2024,10/6/2024,2,2,N/A,105,22,2018,N/A,"$180,000 ","Chak Angrae Leu, Meanchey, Phnom Penh",Chak Angrae Leu,Meanchey,Phnom Penh,"Car Parking, Common Area, Garden, Gym/Fitness Center, Lift / Elevator, Non-Flooding, Playground, Swimming Pool"
240967,"4 Bed, 5 Bath Shophouse for Sale in Veal Sbov",Shophouse,4/3/2024,24/06/2024,4,5,73,N/A,3,2018,E/S,"$130,000 ","Veal Sbov, Chbar Ampov, Phnom Penh",Veal Sbov,Chbar Ampov,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
240965,"2 Bed, 3 Bath Flat for Sale in Veal Sbov",Flat,4/3/2024,1/7/2024,2,3,86,N/A,N/A,2018,N,"$87,000 ","Veal Sbov, Chbar Ampov, Phnom Penh",Veal Sbov,Chbar Ampov,Phnom Penh,"Car Parking, Non-Flooding"
240957,"4 Bed, 5 Bath Link House for Sale in Borey Peng Huoth: The Star Platinum Eco Delta",Unit,4/3/2024,1/7/2024,4,5,95,180,N/A,2018,N/E,"$198,000 ","Veal Sbov, Chbar Ampov, Phnom Penh",Veal Sbov,Chbar Ampov,Phnom Penh,"Car Parking, Garden, Non-Flooding, On main road, Playground"
240944,"5 Bed, 5 Bath House for Sale in BKK 3",House,4/3/2024,1/7/2024,5,5,80,N/A,N/A,2018,N/A,"$375,000 ","BKK 3, Chamkarmon, Phnom Penh",BKK 3,Chamkarmon,Phnom Penh,"Car Parking, Commercial area, Non-Flooding, On main road"
240910,"4 Bed, 5 Bath Twin Villa for Sale & Rent in Preaek Kampues",Twin Villa,1/3/2024,24/06/2024,4,5,165,N/A,3,2018,N/A,"$280,000 ","Preaek Kampues, Dangkao, Phnom Penh",Preaek Kampues,Dangkao,Phnom Penh,"Car Parking, Garden, Non-Flooding"
240909,"3 Bed, 3 Bath Villa for Sale & Rent in Preaek Kampues",Villa,1/3/2024,24/06/2024,3,3,81,N/A,3,2018,N/A,"$152,000 ","Preaek Kampues, Dangkao, Phnom Penh",Preaek Kampues,Dangkao,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
240903,"3 Bed, 3 Bath Villa for Sale & Rent in Preaek Kampues",Villa,1/3/2024,24/06/2024,3,3,81,N/A,3,2018,N/A,"$145,000 ","Preaek Kampues, Dangkao, Phnom Penh",Preaek Kampues,Dangkao,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
240891,"4 Bed, 5 Bath Link House for Sale in Borey Peng Huoth : The Star Platinum Mercurean II",Unit,1/3/2024,27/06/2024,4,5,104,183,N/A,2018,S,"$210,000 ","Nirouth, Chbar Ampov, Phnom Penh",Nirouth,Chbar Ampov,Phnom Penh,"Car Parking, Garden, Non-Flooding, On main road, Playground"
240884,"5 Bed, 4 Bath Villa for Sale & Rent in Chroy Changvar",Villa,1/3/2024,29/04/2024,5,4,286,N/A,4,2018,N/A,"$700,000 ","Chroy Changvar, Chroy Changvar, Phnom Penh",Chroy Changvar,Chroy Changvar,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
240881,"4 Bed, 5 Bath Link House for Sale in Dangkao",Unit,1/3/2024,27/06/2024,4,5,82,N/A,N/A,2018,W,"$115,000 ","Dangkao, Dangkao, Phnom Penh",Dangkao,Dangkao,Phnom Penh,"Car Parking, Non-Flooding"
240866,Land for Sale in Ta Khmao,Land/Development,1/3/2024,24/06/2024,N/A,N/A,317,N/A,N/A,2018,N/A,"$100,000 ","Ta Khmao, Ta Khmau, Kandal",Ta Khmao,Ta Khmau,Kandal,
240863,"4 Bed, 5 Bath Twin Villa for Sale in Prey Sa",Twin Villa,29/02/2024,11/3/2024,4,5,184,N/A,3,2018,N,"$270,000 ","Prey Sa, Dangkao, Phnom Penh",Prey Sa,Dangkao,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
240839,"4 Bed, 4 Bath Twin Villa for Sale & Rent in Bak Kaeng",Twin Villa,29/02/2024,27/06/2024,4,4,209,154,N/A,2018,S,"$170,000 ","Bak Kaeng, Chroy Changvar, Phnom Penh",Bak Kaeng,Chroy Changvar,Phnom Penh,"Car Parking, Commercial area, Non-Flooding, On main road"
240836,"4 Bed, 5 Bath Twin Villa for Sale in Bak Kaeng",Twin Villa,29/02/2024,27/06/2024,4,5,209,216,N/A,2018,W,"$153,000 ","Bak Kaeng, Chroy Changvar, Phnom Penh",Bak Kaeng,Chroy Changvar,Phnom Penh,"Car Parking, Commercial area, Non-Flooding, On main road"
240834,Land for Sale in Krang Thnong,Land/Development,29/02/2024,24/06/2024,N/A,N/A,739,N/A,N/A,2018,N/A,"$2,217,000 ","Krang Thnong, Sen Sok, Phnom Penh",Krang Thnong,Sen Sok,Phnom Penh,
240832,"4 Bed, 4 Bath Twin Villa for Sale & Rent in Bak Kaeng",Twin Villa,29/02/2024,27/06/2024,4,4,199,154,N/A,2018,S,"$180,000 ","Bak Kaeng, Chroy Changvar, Phnom Penh",Bak Kaeng,Chroy Changvar,Phnom Penh,"Car Parking, Non-Flooding, On main road"
240831,Land for Sale in Kouk Roka,Land/Development,29/02/2024,29/04/2024,N/A,N/A,1410,N/A,N/A,2018,N/A,$700.0/m²,"Kouk Roka, Prek Pnov, Phnom Penh",Kouk Roka,Prek Pnov,Phnom Penh,
240829,"4 Bed, 5 Bath Twin Villa for Sale in Bak Kaeng",Twin Villa,29/02/2024,1/7/2024,4,5,207,N/A,3,2018,N/A,"$220,000 ","Bak Kaeng, Chroy Changvar, Phnom Penh",Bak Kaeng,Chroy Changvar,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
240824,Land for Sale in Kouk Roka,Land/Development,28/02/2024,24/06/2024,N/A,N/A,1968,N/A,N/A,2018,N/A,"$1,082,400 ","Kouk Roka, Prek Pnov, Phnom Penh",Kouk Roka,Prek Pnov,Phnom Penh,
240820,"4 Bed, 5 Bath Shophouse for Sale & Rent in Prey Sa",Shophouse,28/02/2024,28/06/2024,4,5,90,N/A,N/A,2018,N,"$150,000 ","Prey Sa, Dangkao, Phnom Penh",Prey Sa,Dangkao,Phnom Penh,"Car Parking, Non-Flooding"
240819,Land for Sale in Veal Sbov,Land/Development,28/02/2024,24/06/2024,N/A,N/A,14881,N/A,N/A,2018,N/A,$300.0/m²,"Veal Sbov, Chbar Ampov, Phnom Penh",Veal Sbov,Chbar Ampov,Phnom Penh,"Commercial area, Non-Flooding"
240814,"4 Bed, 5 Bath Shophouse for Sale & Rent in Nirouth",Shophouse,28/02/2024,29/04/2024,4,5,99,N/A,3,2018,E/S,"$280,000 ","Nirouth, Chbar Ampov, Phnom Penh",Nirouth,Chbar Ampov,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
240801,"2 Bed, 1 Bath Condo for Sale in Chak Angrae Leu",Condo,28/02/2024,1/3/2024,2,1,N/A,57,39,2018,N/A,"$101,908 ","Chak Angrae Leu, Meanchey, Phnom Penh",Chak Angrae Leu,Meanchey,Phnom Penh,"Car Parking, Commercial area, Gym/Fitness Center, Lift / Elevator, Non-Flooding, On main road, Swimming Pool"
240799,"7 Bed, 6 Bath Villa for Sale & Rent in Preaek Thmei",Villa,28/02/2024,24/06/2024,7,6,540,N/A,3,2018,S,"$870,000 ","Preaek Thmei, Chbar Ampov, Phnom Penh",Preaek Thmei,Chbar Ampov,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
240768,Land for Sale in Kouk Roka,Land/Development,27/02/2024,28/06/2024,N/A,N/A,122,N/A,N/A,2018,N/A,"$55,000 ","Kouk Roka, Prek Pnov, Phnom Penh",Kouk Roka,Prek Pnov,Phnom Penh,
240766,Land for Sale in Krang Thnong,Land/Development,27/02/2024,21/06/2024,N/A,N/A,2853,N/A,N/A,2018,N/A,$500.0/m²,"Krang Thnong, Sen Sok, Phnom Penh",Krang Thnong,Sen Sok,Phnom Penh,On main road
240764,"2 Bed, 1 Bath Condo for Sale in The Penthouse Residence",Condo,27/02/2024,7/3/2024,2,1,N/A,74,19,2020,N/A,"$256,555 ","Tonle Bassac, Chamkarmon, Phnom Penh",Tonle Bassac,Chamkarmon,Phnom Penh,"Car Parking, Common Area, Gym/Fitness Center, Lift / Elevator, Non-Flooding, On main road, Swimming Pool"
240762,"2 Bed, 2 Bath Condo for Sale in Tonle Bassac",Condo,27/02/2024,27/02/2024,2,2,N/A,85,26,2020,N/A,"$200,000 ","Tonle Bassac, Chamkarmon, Phnom Penh",Tonle Bassac,Chamkarmon,Phnom Penh,"Car Parking, Common Area, Gym/Fitness Center, Lift / Elevator, Non-Flooding, On main road, Swimming Pool, Backup Electricity / Generator"
240749,"2 Bed, 1 Bath Condo for Sale in BKK 3",Condo,27/02/2024,5/3/2024,2,1,N/A,75,23,2020,N,"$120,000 ","BKK 3, Chamkarmon, Phnom Penh",BKK 3,Chamkarmon,Phnom Penh,"Car Parking, Commercial area, Garden, Gym/Fitness Center, Lift / Elevator, Non-Flooding, On main road, Swimming Pool"
240748,"2 Bed, 1 Bath Condo for Sale in Boeung Tumpun 2",Condo,27/02/2024,28/02/2024,2,1,N/A,52,18,2020,N/A,"$65,000 ","Boeung Tumpun 2, Meanchey, Phnom Penh",Boeung Tumpun 2,Meanchey,Phnom Penh,"Commercial area, Lift / Elevator, Non-Flooding, On main road"
240738,"4 Bed, 5 Bath Link House for Sale in Preaek Aeng",Unit,26/02/2024,19/03/2024,4,5,62,N/A,N/A,2020,N/A,"$288,000 ","Preaek Aeng, Chbar Ampov, Phnom Penh",Preaek Aeng,Chbar Ampov,Phnom Penh,
240736,"2 Bed, 2 Bath Condo for Sale in Tonle Bassac",Condo,26/02/2024,3/7/2024,2,2,N/A,89,9,2020,N/A,"$162,000 ","Tonle Bassac, Chamkarmon, Phnom Penh",Tonle Bassac,Chamkarmon,Phnom Penh,"Car Parking, Commercial area, Garden, Gym/Fitness Center, Lift / Elevator, Non-Flooding, On main road, Swimming Pool"
240721,"4 Bed, 2 Bath House for Sale in Boeng Reang",House,26/02/2024,26/02/2024,4,2,N/A,256,N/A,2020,S,"$410,000 ","Boeng Reang, Daun Penh, Phnom Penh",Boeng Reang,Daun Penh,Phnom Penh,"Common Area, Non-Flooding, On main road"
240697,"5 Bed, 6 Bath Villa for Sale & Rent in Preaek Ta Sek",Villa,23/02/2024,27/06/2024,5,6,420,N/A,3,2020,N/A,"$670,000 ","Preaek Ta Sek, Chroy Changvar, Phnom Penh",Preaek Ta Sek,Chroy Changvar,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
240688,"4 Bed, 5 Bath Twin Villa for Sale & Rent in Preaek Lieb",Twin Villa,23/02/2024,27/06/2024,4,5,200,N/A,3,2020,N/A,"$238,000 ","Preaek Lieb, Chroy Changvar, Phnom Penh",Preaek Lieb,Chroy Changvar,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
240687,"2 Bed, 3 Bath Shophouse for Sale in Boeng Reang",Shophouse,23/02/2024,27/06/2024,2,3,112,N/A,N/A,2020,N/A,"$330,000 ","Boeng Reang, Daun Penh, Phnom Penh",Boeng Reang,Daun Penh,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
240670,"4 Bed, 5 Bath Shophouse for Sale & Rent in Preaek Anhchanh",Shophouse,23/02/2024,27/06/2024,4,5,88,N/A,3,2020,S/W,"$110,000 ","Preaek Anhchanh, Mukh Kampul, Kandal",Preaek Anhchanh,Mukh Kampul,Kandal,"Car Parking, Commercial area, Non-Flooding"
240647,"1 Bed, 1 Bath Apartment for Sale & Rent in Phsar Thmei III",Apartment,22/02/2024,28/05/2024,1,1,N/A,57,2,2020,N/A,"$66,000 ","Phsar Thmei III, Daun Penh, Phnom Penh",Phsar Thmei III,Daun Penh,Phnom Penh,Non-Flooding
240637,"4 Bed, 5 Bath Shophouse for Sale in Preaek Anhchanh",Shophouse,22/02/2024,2/5/2024,4,5,88,N/A,3,2020,N/E,"$90,000 ","Preaek Anhchanh, Mukh Kampul, Kandal",Preaek Anhchanh,Mukh Kampul,Kandal,"Car Parking, Commercial area, Non-Flooding"
240633,"7 Bed, 8 Bath Villa for Sale & Rent in BKK 1",Villa,21/02/2024,26/06/2024,7,8,493,N/A,N/A,2020,N,"$4,500,000 ","BKK 1, Chamkarmon, Phnom Penh",BKK 1,Chamkarmon,Phnom Penh,"Car Parking, Common Area, Non-Flooding, On main road"
240605,"4 Bed, 5 Bath Twin Villa for Sale in Chak Angrae Kraom",Twin Villa,21/02/2024,22/02/2024,4,5,200,216,3,2020,S,"$380,000 ","Chak Angrae Kraom, Meanchey, Phnom Penh",Chak Angrae Kraom,Meanchey,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
240591,"6 Bed, 8 Bath Shophouse for Sale in Nirouth",Shophouse,20/02/2024,26/06/2024,6,8,560,N/A,3,2020,S,"$1,500,000 ","Nirouth, Chbar Ampov, Phnom Penh",Nirouth,Chbar Ampov,Phnom Penh,"Car Parking, Non-Flooding, On main road"
240590,"4 Bed, 5 Bath Shophouse for Sale in Cheung Kaeub",Shophouse,20/02/2024,26/06/2024,4,5,83,N/A,3,2020,N,"$68,000 ","Cheung Kaeub, Kandal Stueng, Kandal",Cheung Kaeub,Kandal Stueng,Kandal,"Car Parking, Commercial area, Non-Flooding"
240582,"5 Bed, 6 Bath Twin Villa for Sale in Borey Peng Huoth : The Star Diamond",Twin Villa,20/02/2024,26/06/2024,5,6,200,N/A,3,2020,S,"$420,000 ","Chak Angrae Kraom, Meanchey, Phnom Penh",Chak Angrae Kraom,Meanchey,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
240578,"4 Bed, 5 Bath Shophouse for Sale in Nirouth",Shophouse,20/02/2024,26/06/2024,4,5,90,N/A,3,2020,S,"$380,000 ","Nirouth, Chbar Ampov, Phnom Penh",Nirouth,Chbar Ampov,Phnom Penh,"Car Parking, Commercial area, Non-Flooding, On main road"
240568,"5 Bed, 5 Bath Twin Villa for Sale in Nirouth",Twin Villa,20/02/2024,26/06/2024,5,5,187,270,3,2020,S,"$360,000 ","Nirouth, Chbar Ampov, Phnom Penh",Nirouth,Chbar Ampov,Phnom Penh,"Car Parking, Non-Flooding"
240547,"4 Bed, 6 Bath Shophouse for Sale in Tuek L'ak 2",Shophouse,20/02/2024,26/06/2024,4,6,73,N/A,3,2020,W,"$320,000 ","Tuek L'ak 2, Toul Kork, Phnom Penh",Tuek L'ak 2,Toul Kork,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
240513,"4 Bed, 5 Bath Twin Villa for Sale in Nirouth",Twin Villa,19/02/2024,26/06/2024,4,5,171,N/A,3,2020,W,"$260,000 ","Nirouth, Chbar Ampov, Phnom Penh",Nirouth,Chbar Ampov,Phnom Penh,"Car Parking, Non-Flooding"
240508,"1 Bed, 1 Bath Condo for Sale in Phnom Penh Thmey",Condo,19/02/2024,4/3/2024,1,1,N/A,56,12,2020,N/A,"$70,000 ","Phnom Penh Thmey, Sen Sok, Phnom Penh",Phnom Penh Thmey,Sen Sok,Phnom Penh,"Car Parking, Garden, Gym/Fitness Center, Lift / Elevator, Non-Flooding, Swimming Pool, Backup Electricity / Generator"
240445,"4 Bed, 5 Bath Twin Villa for Sale in Chak Angrae Leu",Twin Villa,16/02/2024,16/02/2024,4,5,184,N/A,3,2020,N/A,"$500,000 ","Chak Angrae Leu, Meanchey, Phnom Penh",Chak Angrae Leu,Meanchey,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
240431,"5 Bed, 6 Bath Twin Villa for Sale in Nirouth",Twin Villa,16/02/2024,25/06/2024,5,6,200,N/A,3,2020,N,"$300,000 ","Nirouth, Chbar Ampov, Phnom Penh",Nirouth,Chbar Ampov,Phnom Penh,"Car Parking, Non-Flooding"
240420,"6 Bed, 7 Bath Shophouse for Sale in BKK 3",Shophouse,15/02/2024,25/06/2024,6,7,162,N/A,N/A,2020,N,"$700,000 ","BKK 3, Chamkarmon, Phnom Penh",BKK 3,Chamkarmon,Phnom Penh,Car Parking
240411,"5 Bed, 7 Bath Villa for Sale & Rent in Preaek Lieb",Villa,15/02/2024,26/08/2024,5,7,356,351,3,2020,S,"$600,000 ","Preaek Lieb, Chroy Changvar, Phnom Penh",Preaek Lieb,Chroy Changvar,Phnom Penh,"Car Parking, Non-Flooding"
240388,"5 Bed, 6 Bath Shophouse for Sale & Rent in BKK 3",Shophouse,14/02/2024,25/04/2024,5,6,100,N/A,N/A,2020,N,"$530,000 ","BKK 3, Chamkarmon, Phnom Penh",BKK 3,Chamkarmon,Phnom Penh,
240383,Land for Sale in Nirouth,Land/Development,14/02/2024,21/06/2024,N/A,N/A,480,N/A,N/A,2020,N/A,"$450,000 ","Nirouth, Chbar Ampov, Phnom Penh",Nirouth,Chbar Ampov,Phnom Penh,
240381,"4 Bed, 5 Bath Shophouse for Sale in Nirouth",Shophouse,14/02/2024,14/02/2024,4,5,174,N/A,N/A,2020,E,"$195,000 ","Nirouth, Chbar Ampov, Phnom Penh",Nirouth,Chbar Ampov,Phnom Penh,"Car Parking, Non-Flooding"
240379,"4 Bed, 5 Bath Shophouse for Sale in Chak Angrae Kraom",Shophouse,14/02/2024,21/06/2024,4,5,99,N/A,N/A,2020,E,"$240,000 ","Chak Angrae Kraom, Meanchey, Phnom Penh",Chak Angrae Kraom,Meanchey,Phnom Penh,"Car Parking, Non-Flooding, On main road"
240378,"3 Bed, 3 Bath Apartment for Sale in Wat Phnom",Apartment,13/02/2024,13/02/2024,3,3,N/A,186,N/A,2020,N/A,"$240,000 ","Wat Phnom, Daun Penh, Phnom Penh",Wat Phnom,Daun Penh,Phnom Penh,"Common Area, Garden, Non-Flooding"
240375,Land for Sale & Rent in Stueng Mean chey 2,Land/Development,13/02/2024,25/06/2024,N/A,N/A,977,N/A,N/A,2020,N/A,$460.0/m²,"Stueng Mean chey 2, Meanchey, Phnom Penh",Stueng Mean chey 2,Meanchey,Phnom Penh,
240347,"4 Bed, 5 Bath Link House for Sale in Preaek Lieb",Unit,13/02/2024,25/06/2024,4,5,100,195,N/A,2020,S,"$175,000 ","Preaek Lieb, Chroy Changvar, Phnom Penh",Preaek Lieb,Chroy Changvar,Phnom Penh,Non-Flooding
240344,"4 Bed, 5 Bath Link House for Sale in Borey Peng Huoth: The Star Platinum",Unit,13/02/2024,25/06/2024,4,5,121,208,N/A,2020,S,"$205,000 ","Nirouth, Chbar Ampov, Phnom Penh",Nirouth,Chbar Ampov,Phnom Penh,"Car Parking, Garden, Non-Flooding, On main road, Playground"
240324,Land for Sale in Sangkat Muoy,Land/Development,12/2/2024,29/02/2024,N/A,N/A,20000,N/A,N/A,2020,N/A,$100.0/m²,"Sangkat Muoy, Sihanoukville, Sihanoukville",Sangkat Muoy,Sihanoukville,Sihanoukville,
240291,"3 Bed, 3 Bath House for Sale in Sla Kram",House,10/2/2024,14/10/2024,3,3,N/A,N/A,N/A,2020,N/A,"$280,000 ","Sla Kram, Siem Reap, Siem Reap",Sla Kram,Siem Reap,Siem Reap,"Car Parking, Commercial area, Common Area, Garden, Non-Flooding, Swimming Pool"
240289,"3 Bed, 3 Bath Condo for Sale in Tonle Bassac",Condo,9/2/2024,19/08/2024,3,3,N/A,194,20,2020,N/A,"$310,000 ","Tonle Bassac, Chamkarmon, Phnom Penh",Tonle Bassac,Chamkarmon,Phnom Penh,"Car Parking, Commercial area, Lift / Elevator, Non-Flooding"
240284,Land for Sale in Preaek Thmei,Land/Development,9/2/2024,20/06/2024,N/A,N/A,210,N/A,N/A,2020,N/A,"$77,000 ","Preaek Thmei, Chbar Ampov, Phnom Penh",Preaek Thmei,Chbar Ampov,Phnom Penh,
240277,Land for Sale in Preaek Thmei,Land/Development,8/2/2024,20/06/2024,N/A,N/A,392,N/A,N/A,2020,N/A,"$250,000 ","Preaek Thmei, Chbar Ampov, Phnom Penh",Preaek Thmei,Chbar Ampov,Phnom Penh,
240256,"4 Bed, 5 Bath Twin Villa for Sale in Chak Angrae Kraom",Twin Villa,8/2/2024,20/06/2024,4,5,215,216,N/A,2020,N,"$580,000 ","Chak Angrae Kraom, Meanchey, Phnom Penh",Chak Angrae Kraom,Meanchey,Phnom Penh,"Car Parking, Commercial area, Non-Flooding, On main road"
240221,"2 Bed, 1 Bath Condo for Sale in Chak Angrae Leu",Condo,7/2/2024,24/06/2024,2,1,N/A,67,11,2020,N/A,"$140,000 ","Chak Angrae Leu, Meanchey, Phnom Penh",Chak Angrae Leu,Meanchey,Phnom Penh,"Car Parking, Commercial area, Garden, Gym/Fitness Center, Lift / Elevator, Non-Flooding, On main road, Swimming Pool, Backup Electricity / Generator"
240203,"5 Bed, 5 Bath Shophouse for Sale & Rent in BKK 2",Shophouse,6/2/2024,19/06/2024,5,5,148,N/A,4,2020,E,"$2,500,000 ","BKK 2, Chamkarmon, Phnom Penh",BKK 2,Chamkarmon,Phnom Penh,On main road
240191,"7 Bed, 7 Bath Twin Villa for Sale in Prey Sa",Twin Villa,6/2/2024,21/06/2024,7,7,441,N/A,N/A,2020,S,"$680,000 ","Prey Sa, Dangkao, Phnom Penh",Prey Sa,Dangkao,Phnom Penh,Car Parking
240190,"2 Bed, 3 Bath Link House for Sale in Bak Kaeng",Unit,6/2/2024,20/06/2024,2,3,84,106,N/A,2020,S,"$70,000 ","Bak Kaeng, Chroy Changvar, Phnom Penh",Bak Kaeng,Chroy Changvar,Phnom Penh,"Car Parking, Garden, Non-Flooding, Playground"
240187,"3 Bed, 4 Bath House for Sale in Bak Kaeng",House,6/2/2024,20/06/2024,3,4,84,N/A,N/A,2020,S,"$89,000 ","Bak Kaeng, Chroy Changvar, Phnom Penh",Bak Kaeng,Chroy Changvar,Phnom Penh,"Car Parking, Garden, Non-Flooding, Playground"
240175,"4 Bed, 6 Bath Villa for Sale in Phsar Daeum Thkov",Villa,6/2/2024,21/06/2024,4,6,377,N/A,N/A,2020,N/A,"$890,000 ","Phsar Daeum Thkov, Chamkarmon, Phnom Penh",Phsar Daeum Thkov,Chamkarmon,Phnom Penh,Car Parking
240173,"4 Bed, 5 Bath Twin Villa for Sale in Bak Kaeng",Twin Villa,6/2/2024,20/06/2024,4,5,286,N/A,N/A,2020,S,"$295,000 ","Bak Kaeng, Chroy Changvar, Phnom Penh",Bak Kaeng,Chroy Changvar,Phnom Penh,"Garden, Non-Flooding, On main road, Playground"
240165,"6 Bed, 4 Bath House for Sale in BKK 2",House,5/2/2024,21/06/2024,6,4,168,N/A,N/A,2020,N,"$800,000 ","BKK 2, Chamkarmon, Phnom Penh",BKK 2,Chamkarmon,Phnom Penh,
240163,Land for Sale in Boeung Tumpun,Land/Development,5/2/2024,21/06/2024,N/A,N/A,104,N/A,N/A,2020,N/A,"$65,000 ","Boeung Tumpun, Meanchey, Phnom Penh",Boeung Tumpun,Meanchey,Phnom Penh,
240159,"9 Bed, 5 Bath House for Sale & Rent in BKK 2",House,5/2/2024,12/2/2024,9,5,N/A,102,N/A,2020,N/A,"$650,000 ","BKK 2, Chamkarmon, Phnom Penh",BKK 2,Chamkarmon,Phnom Penh,
240157,"5 Bed, 5 Bath House for Sale in Tonle Bassac",House,5/2/2024,12/2/2024,5,5,N/A,99,N/A,2020,N/A,"$420,000 ","Tonle Bassac, Chamkarmon, Phnom Penh",Tonle Bassac,Chamkarmon,Phnom Penh,
240154,"6 Bed, 6 Bath Shophouse for Sale & Rent in Tuek Thla",Shophouse,5/2/2024,7/5/2024,6,6,100,75,N/A,2020,N,"$350,000 ","Tuek Thla, Sen Sok, Phnom Penh",Tuek Thla,Sen Sok,Phnom Penh,"Car Parking, Commercial area, Non-Flooding, On main road"
240139,"2 Bed, 2 Bath Condo for Sale & Rent in Chroy Changvar",Condo,5/2/2024,12/2/2024,2,2,N/A,110,5,2020,N/A,"$95,000 ","Chroy Changvar, Chroy Changvar, Phnom Penh",Chroy Changvar,Chroy Changvar,Phnom Penh,"Car Parking, Common Area, Gym/Fitness Center, Lift / Elevator"
240136,Land for Sale in Preaek Lieb,Land/Development,5/2/2024,21/06/2024,N/A,N/A,276,N/A,N/A,2020,N/A,"$1,200,000 ","Preaek Lieb, Chroy Changvar, Phnom Penh",Preaek Lieb,Chroy Changvar,Phnom Penh,
240133,"5 Bed, 9 Bath Villa for Sale in Preaek Lieb",Villa,5/2/2024,21/06/2024,5,9,580,N/A,N/A,2020,N/A,"$1,700,000 ","Preaek Lieb, Chroy Changvar, Phnom Penh",Preaek Lieb,Chroy Changvar,Phnom Penh,"Car Parking, Non-Flooding"
240130,"1 Bed, 1 Bath Studio for Sale & Rent in BKK 1",Studio,5/2/2024,21/06/2024,1,1,N/A,35,8,2020,N/A,"$69,000 ","BKK 1, Chamkarmon, Phnom Penh",BKK 1,Chamkarmon,Phnom Penh,"Car Parking, Commercial area, Gym/Fitness Center, Lift / Elevator, Non-Flooding, Swimming Pool, Backup Electricity / Generator"
240129,"8 Bed, 6 Bath Villa for Sale & Rent in Phnom Penh Thmey",Villa,5/2/2024,20/06/2024,8,6,630,N/A,N/A,2020,N/A,"$1,200,000 ","Phnom Penh Thmey, Sen Sok, Phnom Penh",Phnom Penh Thmey,Sen Sok,Phnom Penh,"Car Parking, Commercial area, Non-Flooding, On main road"
240105,Land for Sale in Sangkat Buon,Land/Development,3/2/2024,13/02/2024,N/A,N/A,922,N/A,N/A,2020,N/A,"$960,000 ","Sangkat Buon, Sihanoukville, Sihanoukville",Sangkat Buon,Sihanoukville,Sihanoukville,
240104,"5 Bed, 6 Bath House for Sale in Sangkat Bei",House,3/2/2024,28/02/2024,5,6,336,N/A,N/A,2020,N/A,"$420,000 ","Sangkat Bei, Sihanoukville, Sihanoukville",Sangkat Bei,Sihanoukville,Sihanoukville,"Car Parking, Common Area, Non-Flooding"
